value,time,bytes,gctime,gcstats
holds,6.582800328,2681753346,0.28897461,"Base.GC_Diff(2681753346, 4421, 0, 28436455, 279034, 4480, 288974610, 7, 0)"
holds,13.114065718,5334328426,0.558229781,"Base.GC_Diff(5334328426, 11181, 0, 58254300, 543704, 11180, 558229781, 14, 0)"
holds,0.622205853,255607721,0.04568706,"Base.GC_Diff(255607721, 93, 0, 2621299, 26752, 94, 45687060, 1, 0)"
holds,0.005871588,3559256,0.0,"Base.GC_Diff(3559256, 6, 0, 14408, 340, 0, 0, 0, 0)"
holds,0.010424492,6621066,0.0,"Base.GC_Diff(6621066, 37, 0, 34785, 545, 0, 0, 0, 0)"
holds,0.007167538,4476617,0.0,"Base.GC_Diff(4476617, 17, 0, 19546, 389, 0, 0, 0, 0)"
holds,0.010637248,6097488,0.0,"Base.GC_Diff(6097488, 16, 0, 34819, 554, 0, 0, 0, 0)"
holds,0.012412196,7101112,0.0,"Base.GC_Diff(7101112, 11, 0, 44819, 648, 0, 0, 0, 0)"
holds,0.004527741,2903886,0.0,"Base.GC_Diff(2903886, 5, 0, 9287, 283, 0, 0, 0, 0)"
holds,0.255643348,118308342,0.0,"Base.GC_Diff(118308342, 136, 0, 1174502, 12279, 0, 0, 0, 0)"
holds,43.888293323,26998956364,2.044439789,"Base.GC_Diff(26998956364, 35656, 0, 179881600, 1719954, 35921, 2044439789, 72, 0)"
holds,0.613832971,305953795,0.04387043,"Base.GC_Diff(305953795, 898, 0, 2587052, 28343, 528, 43870430, 1, 0)"
holds,0.026168674,15141850,0.0,"Base.GC_Diff(15141850, 71, 0, 105613, 1274, 0, 0, 0, 0)"
holds,0.00831236,4978379,0.0,"Base.GC_Diff(4978379, 20, 0, 24595, 443, 0, 0, 0, 0)"
holds,0.019636454,12053131,0.0,"Base.GC_Diff(12053131, 82, 0, 75315, 953, 0, 0, 0, 0)"
holds,0.005669796,3706426,0.0,"Base.GC_Diff(3706426, 19, 0, 14425, 330, 0, 0, 0, 0)"
holds,0.0123708,7186693,0.0,"Base.GC_Diff(7186693, 13, 0, 44822, 661, 0, 0, 0, 0)"
holds,0.016520748,8731311,0.0,"Base.GC_Diff(8731311, 18, 0, 60100, 822, 0, 0, 0, 0)"
